idReserva,idCliente,idMesa,idEstadoReserva,fechaHora,fecha
12983,82,74,1,2024-04-20 22:40:43,2023-09-05
12984,63,74,1,2024-04-20 22:40:43,2023-09-08
12985,93,74,1,2024-04-20 22:40:43,2023-09-09
12986,82,74,1,2024-04-20 22:40:43,2023-09-14
12987,32,74,1,2024-04-20 22:40:43,2023-09-15
12988,64,74,1,2024-04-20 22:40:43,2023-09-16
12989,5,74,1,2024-04-20 22:40:43,2023-09-18
12990,97,74,1,2024-04-20 22:40:43,2023-09-20
12991,17,74,1,2024-04-20 22:40:43,2023-09-22
12992,33,74,1,2024-04-20 22:40:43,2023-09-23
12993,77,74,1,2024-04-20 22:40:43,2023-09-25
12994,60,74,1,2024-04-20 22:40:43,2023-09-27
12995,60,74,1,2024-04-20 22:40:43,2023-09-28
12996,100,74,1,2024-04-20 22:40:43,2023-09-29
12997,43,74,1,2024-04-20 22:40:43,2023-09-30
12998,64,74,1,2024-04-20 22:40:43,2023-10-03
12999,92,74,1,2024-04-20 22:40:43,2023-10-05
13000,57,74,1,2024-04-20 22:40:43,2023-10-06
13001,25,74,1,2024-04-20 22:40:43,2023-10-07
13002,37,74,1,2024-04-20 22:40:43,2023-10-10
13003,19,74,1,2024-04-20 22:40:43,2023-10-13
13004,45,74,1,2024-04-20 22:40:43,2023-10-14
13005,5,74,1,2024-04-20 22:40:43,2023-10-17
13006,58,74,1,2024-04-20 22:40:43,2023-10-19
13007,39,74,1,2024-04-20 22:40:44,2023-10-20
13008,11,74,1,2024-04-20 22:40:44,2023-10-21
13009,97,74,1,2024-04-20 22:40:44,2023-10-24
13010,24,74,1,2024-04-20 22:40:44,2023-10-26
13011,22,74,1,2024-04-20 22:40:44,2023-10-27
13012,82,74,1,2024-04-20 22:40:44,2023-10-28
13013,14,74,1,2024-04-20 22:40:44,2023-10-30
13014,18,74,1,2024-04-20 22:40:44,2023-11-01
13015,57,74,1,2024-04-20 22:40:44,2023-11-02
13016,81,74,1,2024-04-20 22:40:44,2023-11-03
13017,17,74,1,2024-04-20 22:40:44,2023-11-04
13018,85,74,1,2024-04-20 22:40:44,2023-11-08
13019,78,74,1,2024-04-20 22:40:44,2023-11-10
13020,27,74,1,2024-04-20 22:40:44,2023-11-11
13021,36,74,1,2024-04-20 22:40:44,2023-11-16
13022,68,74,1,2024-04-20 22:40:44,2023-11-17
13023,9,74,3,2024-04-20 22:40:44,2023-11-18
13024,14,74,1,2024-04-20 22:40:44,2023-11-23
13025,80,74,1,2024-04-20 22:40:44,2023-11-24
13026,97,74,1,2024-04-20 22:40:44,2023-11-25
13027,64,74,1,2024-04-20 22:40:44,2023-11-30
13028,87,74,1,2024-04-20 22:40:44,2023-12-01
13029,25,74,1,2024-04-20 22:40:44,2023-12-02
13030,85,74,1,2024-04-20 22:40:44,2023-12-08
13031,57,74,1,2024-04-20 22:40:44,2023-12-09
13032,41,74,1,2024-04-20 22:40:44,2023-12-15
13033,10,74,1,2024-04-20 22:40:44,2023-12-16
13034,15,74,1,2024-04-20 22:40:44,2023-12-19
13035,100,74,1,2024-04-20 22:40:44,2023-12-21
13036,55,74,1,2024-04-20 22:40:44,2023-12-22
13037,84,74,1,2024-04-20 22:40:44,2023-12-23
13038,5,74,1,2024-04-20 22:40:44,2023-12-27
13039,10,74,1,2024-04-20 22:40:44,2023-12-28
13040,72,74,1,2024-04-20 22:40:44,2023-12-29
13041,41,74,1,2024-04-20 22:40:44,2023-12-30
13042,43,74,1,2024-04-20 22:40:44,2024-01-01
13043,54,75,1,2024-04-20 22:40:44,2023-01-02
13044,63,75,1,2024-04-20 22:40:44,2023-01-06
13045,76,75,1,2024-04-20 22:40:44,2023-01-07
13046,24,75,1,2024-04-20 22:40:44,2023-01-12
13047,83,75,1,2024-04-20 22:40:44,2023-01-13
13048,55,75,1,2024-04-20 22:40:44,2023-01-14
13049,85,75,1,2024-04-20 22:40:44,2023-01-16
13050,70,75,1,2024-04-20 22:40:44,2023-01-17
13051,52,75,1,2024-04-20 22:40:44,2023-01-18
13052,70,75,1,2024-04-20 22:40:44,2023-01-20
13053,6,75,1,2024-04-20 22:40:44,2023-01-21
13054,51,75,3,2024-04-20 22:40:44,2023-01-24
13055,6,75,1,2024-04-20 22:40:44,2023-01-25
13056,92,75,1,2024-04-20 22:40:44,2023-01-27
13057,5,75,1,2024-04-20 22:40:44,2023-01-28
13058,7,75,1,2024-04-20 22:40:44,2023-02-02
13059,72,75,1,2024-04-20 22:40:44,2023-02-03
13060,80,75,1,2024-04-20 22:40:44,2023-02-04
13061,91,75,1,2024-04-20 22:40:44,2023-02-07
13062,91,75,1,2024-04-20 22:40:44,2023-02-08
13063,67,75,1,2024-04-20 22:40:44,2023-02-09
13064,5,75,1,2024-04-20 22:40:44,2023-02-10
13065,83,75,1,2024-04-20 22:40:44,2023-02-11
13066,71,75,1,2024-04-20 22:40:44,2023-02-12
13067,52,75,1,2024-04-20 22:40:44,2023-02-13
13068,11,75,1,2024-04-20 22:40:44,2023-02-15
13069,11,75,1,2024-04-20 22:40:44,2023-02-16
13070,69,75,1,2024-04-20 22:40:44,2023-02-17
13071,84,75,1,2024-04-20 22:40:44,2023-02-18
13072,9,75,1,2024-04-20 22:40:44,2023-02-19
13073,46,75,1,2024-04-20 22:40:44,2023-02-21
13074,52,75,1,2024-04-20 22:40:44,2023-02-23
13075,16,75,1,2024-04-20 22:40:44,2023-02-24
13076,43,75,1,2024-04-20 22:40:44,2023-02-25
13077,91,75,1,2024-04-20 22:40:44,2023-02-28
13078,91,75,1,2024-04-20 22:40:44,2023-03-01
13079,3,75,1,2024-04-20 22:40:44,2023-03-02
13080,93,75,1,2024-04-20 22:40:44,2023-03-03
13081,96,75,1,2024-04-20 22:40:44,2023-03-04
13082,8,75,1,2024-04-20 22:40:44,2023-03-06
13083,77,75,1,2024-04-20 22:40:44,2023-03-08
13084,12,75,1,2024-04-20 22:40:44,2023-03-10
13085,14,75,1,2024-04-20 22:40:44,2023-03-11
13086,13,75,1,2024-04-20 22:40:44,2023-03-14
13087,76,75,1,2024-04-20 22:40:44,2023-03-17
13088,83,75,3,2024-04-20 22:40:44,2023-03-18
13089,88,75,1,2024-04-20 22:40:44,2023-03-20
13090,40,75,3,2024-04-20 22:40:44,2023-03-23
13091,73,75,1,2024-04-20 22:40:44,2023-03-24
13092,31,75,1,2024-04-20 22:40:44,2023-03-25
13093,15,75,1,2024-04-20 22:40:44,2023-03-27
13094,79,75,1,2024-04-20 22:40:44,2023-03-28
13095,84,75,1,2024-04-20 22:40:44,2023-03-30
13096,98,75,1,2024-04-20 22:40:44,2023-03-31
13097,41,75,1,2024-04-20 22:40:44,2023-04-01
13098,71,75,1,2024-04-20 22:40:44,2023-04-04
13099,68,75,1,2024-04-20 22:40:44,2023-04-06
13100,89,75,1,2024-04-20 22:40:44,2023-04-07
13101,92,75,1,2024-04-20 22:40:44,2023-04-08
13102,35,75,1,2024-04-20 22:40:44,2023-04-11
13103,26,75,1,2024-04-20 22:40:44,2023-04-13
13104,70,75,1,2024-04-20 22:40:44,2023-04-14
13105,36,75,1,2024-04-20 22:40:44,2023-04-15
13106,93,75,1,2024-04-20 22:40:44,2023-04-19
13107,16,75,1,2024-04-20 22:40:44,2023-04-20
13108,46,75,1,2024-04-20 22:40:44,2023-04-21
13109,88,75,1,2024-04-20 22:40:45,2023-04-22
13110,78,75,1,2024-04-20 22:40:45,2023-04-28
13111,79,75,1,2024-04-20 22:40:45,2023-04-29
13112,40,75,1,2024-04-20 22:40:45,2023-05-01
13113,90,75,1,2024-04-20 22:40:45,2023-05-03
13114,75,75,1,2024-04-20 22:40:45,2023-05-04
13115,5,75,1,2024-04-20 22:40:45,2023-05-05
13116,67,75,1,2024-04-20 22:40:45,2023-05-06
13117,22,75,1,2024-04-20 22:40:45,2023-05-08
13118,54,75,1,2024-04-20 22:40:45,2023-05-10
13119,95,75,1,2024-04-20 22:40:45,2023-05-11
13120,59,75,1,2024-04-20 22:40:45,2023-05-12
13121,99,75,1,2024-04-20 22:40:45,2023-05-13
13122,50,75,1,2024-04-20 22:40:45,2023-05-15
13123,77,75,1,2024-04-20 22:40:45,2023-05-16
13124,43,75,1,2024-04-20 22:40:45,2023-05-18
13125,13,75,1,2024-04-20 22:40:45,2023-05-19
13126,7,75,1,2024-04-20 22:40:45,2023-05-20
13127,35,75,1,2024-04-20 22:40:45,2023-05-21
13128,88,75,1,2024-04-20 22:40:45,2023-05-23
13129,44,75,1,2024-04-20 22:40:45,2023-05-25
13130,4,75,1,2024-04-20 22:40:45,2023-05-26
13131,29,75,1,2024-04-20 22:40:45,2023-05-27
13132,93,75,1,2024-04-20 22:40:45,2023-05-31
13133,74,75,1,2024-04-20 22:40:45,2023-06-01
13134,61,75,1,2024-04-20 22:40:45,2023-06-02
13135,43,75,1,2024-04-20 22:40:45,2023-06-03
13136,22,75,1,2024-04-20 22:40:45,2023-06-07
13137,1,75,1,2024-04-20 22:40:45,2023-06-08
13138,76,75,1,2024-04-20 22:40:45,2023-06-09
13139,94,75,1,2024-04-20 22:40:45,2023-06-10
13140,39,75,1,2024-04-20 22:40:45,2023-06-13
13141,36,75,3,2024-04-20 22:40:45,2023-06-14
13142,1,75,1,2024-04-20 22:40:45,2023-06-16
13143,19,75,1,2024-04-20 22:40:45,2023-06-17
13144,60,75,1,2024-04-20 22:40:45,2023-06-21
13145,100,75,1,2024-04-20 22:40:45,2023-06-23
13146,25,75,1,2024-04-20 22:40:45,2023-06-24
13147,98,75,1,2024-04-20 22:40:45,2023-06-27
13148,41,75,1,2024-04-20 22:40:45,2023-06-29
13149,11,75,1,2024-04-20 22:40:45,2023-06-30
13150,31,75,1,2024-04-20 22:40:45,2023-07-01
13151,95,75,1,2024-04-20 22:40:45,2023-07-06
13152,47,75,1,2024-04-20 22:40:45,2023-07-07
13153,37,75,1,2024-04-20 22:40:45,2023-07-08
13154,60,75,1,2024-04-20 22:40:45,2023-07-10
13155,65,75,1,2024-04-20 22:40:45,2023-07-13
13156,30,75,1,2024-04-20 22:40:45,2023-07-14
13157,29,75,1,2024-04-20 22:40:45,2023-07-15
13158,79,75,1,2024-04-20 22:40:45,2023-07-17
13159,48,75,3,2024-04-20 22:40:45,2023-07-19
13160,55,75,1,2024-04-20 22:40:45,2023-07-20
13161,59,75,1,2024-04-20 22:40:45,2023-07-21
13162,47,75,1,2024-04-20 22:40:45,2023-07-22
13163,47,75,1,2024-04-20 22:40:45,2023-07-26
13164,21,75,1,2024-04-20 22:40:45,2023-07-28
13165,98,75,1,2024-04-20 22:40:45,2023-07-29
13166,40,75,3,2024-04-20 22:40:45,2023-08-02
13167,28,75,1,2024-04-20 22:40:45,2023-08-03
13168,2,75,1,2024-04-20 22:40:45,2023-08-04
13169,22,75,1,2024-04-20 22:40:45,2023-08-05
13170,13,75,1,2024-04-20 22:40:45,2023-08-08
13171,5,75,1,2024-04-20 22:40:45,2023-08-10
13172,33,75,1,2024-04-20 22:40:45,2023-08-11
13173,66,75,1,2024-04-20 22:40:45,2023-08-12
13174,80,75,1,2024-04-20 22:40:45,2023-08-18
13175,68,75,1,2024-04-20 22:40:45,2023-08-19
13176,33,75,1,2024-04-20 22:40:45,2023-08-21
13177,48,75,1,2024-04-20 22:40:45,2023-08-23
13178,56,75,1,2024-04-20 22:40:45,2023-08-24
13179,99,75,1,2024-04-20 22:40:45,2023-08-25
13180,15,75,1,2024-04-20 22:40:45,2023-08-26
13181,21,75,1,2024-04-20 22:40:45,2023-08-27
13182,88,75,1,2024-04-20 22:40:45,2023-08-28
13183,96,75,1,2024-04-20 22:40:45,2023-08-29
13184,86,75,1,2024-04-20 22:40:45,2023-08-30
13185,26,75,1,2024-04-20 22:40:45,2023-09-01
13186,55,75,1,2024-04-20 22:40:45,2023-09-02
13187,67,75,1,2024-04-20 22:40:45,2023-09-06
13188,96,75,1,2024-04-20 22:40:45,2023-09-07
13189,14,75,1,2024-04-20 22:40:45,2023-09-08
13190,12,75,1,2024-04-20 22:40:45,2023-09-09
13191,77,75,1,2024-04-20 22:40:45,2023-09-11
13192,56,75,1,2024-04-20 22:40:45,2023-09-12
13193,75,75,1,2024-04-20 22:40:45,2023-09-13
13194,43,75,1,2024-04-20 22:40:45,2023-09-14
13195,26,75,1,2024-04-20 22:40:45,2023-09-15
13196,80,75,1,2024-04-20 22:40:45,2023-09-16
13197,49,75,1,2024-04-20 22:40:45,2023-09-20
13198,20,75,1,2024-04-20 22:40:45,2023-09-22
13199,52,75,1,2024-04-20 22:40:45,2023-09-23
13200,31,75,1,2024-04-20 22:40:45,2023-09-27
13201,65,75,1,2024-04-20 22:40:45,2023-09-28
13202,1,75,1,2024-04-20 22:40:45,2023-09-29
13203,14,75,1,2024-04-20 22:40:45,2023-09-30
13204,16,75,1,2024-04-20 22:40:45,2023-10-02
13205,18,75,1,2024-04-20 22:40:45,2023-10-06
13206,45,75,1,2024-04-20 22:40:45,2023-10-07
13207,90,75,1,2024-04-20 22:40:45,2023-10-13
13208,72,75,1,2024-04-20 22:40:45,2023-10-14
13209,49,75,1,2024-04-20 22:40:45,2023-10-20
13210,17,75,1,2024-04-20 22:40:45,2023-10-21
13211,90,75,1,2024-04-20 22:40:45,2023-10-25
13212,63,75,3,2024-04-20 22:40:45,2023-10-26
13213,3,75,1,2024-04-20 22:40:45,2023-10-27
13214,45,75,1,2024-04-20 22:40:45,2023-10-28
13215,43,75,1,2024-04-20 22:40:45,2023-11-01
13216,17,75,3,2024-04-20 22:40:45,2023-11-02
13217,27,75,1,2024-04-20 22:40:45,2023-11-03
13218,16,75,1,2024-04-20 22:40:45,2023-11-04
13219,57,75,1,2024-04-20 22:40:45,2023-11-10
13220,26,75,1,2024-04-20 22:40:45,2023-11-11
13221,45,75,1,2024-04-20 22:40:46,2023-11-14
13222,6,75,1,2024-04-20 22:40:46,2023-11-15
13223,77,75,1,2024-04-20 22:40:46,2023-11-16
13224,37,75,1,2024-04-20 22:40:46,2023-11-17
13225,44,75,1,2024-04-20 22:40:46,2023-11-18
13226,15,75,1,2024-04-20 22:40:46,2023-11-24
13227,48,75,1,2024-04-20 22:40:46,2023-11-25
13228,56,75,1,2024-04-20 22:40:46,2023-11-30
13229,20,75,1,2024-04-20 22:40:46,2023-12-01
13230,95,75,1,2024-04-20 22:40:46,2023-12-02
13231,31,75,1,2024-04-20 22:40:46,2023-12-05
13232,82,75,1,2024-04-20 22:40:46,2023-12-07
13233,16,75,1,2024-04-20 22:40:46,2023-12-08
13234,9,75,1,2024-04-20 22:40:46,2023-12-09
13235,29,75,1,2024-04-20 22:40:46,2023-12-11
13236,18,75,1,2024-04-20 22:40:46,2023-12-12
13237,64,75,1,2024-04-20 22:40:46,2023-12-13
13238,16,75,1,2024-04-20 22:40:46,2023-12-14
13239,14,75,1,2024-04-20 22:40:46,2023-12-15
13240,60,75,1,2024-04-20 22:40:46,2023-12-16
13241,28,75,1,2024-04-20 22:40:46,2023-12-21
13242,73,75,3,2024-04-20 22:40:46,2023-12-22
13243,64,75,1,2024-04-20 22:40:46,2023-12-23
13244,43,75,1,2024-04-20 22:40:46,2023-12-24
13245,33,75,3,2024-04-20 22:40:46,2023-12-28
13246,92,75,1,2024-04-20 22:40:46,2023-12-29
13247,29,75,1,2024-04-20 22:40:46,2023-12-30
13248,54,76,1,2024-04-20 22:40:46,2023-01-03
13249,16,76,1,2024-04-20 22:40:46,2023-01-05
13250,62,76,1,2024-04-20 22:40:46,2023-01-06
13251,88,76,1,2024-04-20 22:40:46,2023-01-07
13252,85,76,1,2024-04-20 22:40:46,2023-01-12
13253,74,76,1,2024-04-20 22:40:46,2023-01-13
13254,93,76,1,2024-04-20 22:40:46,2023-01-14
13255,98,76,1,2024-04-20 22:40:46,2023-01-17
13256,25,76,1,2024-04-20 22:40:46,2023-01-18
13257,75,76,1,2024-04-20 22:40:46,2023-01-19
13258,11,76,1,2024-04-20 22:40:46,2023-01-20
13259,48,76,1,2024-04-20 22:40:46,2023-01-21
13260,3,76,1,2024-04-20 22:40:46,2023-01-24
13261,3,76,1,2024-04-20 22:40:46,2023-01-26
13262,64,76,1,2024-04-20 22:40:46,2023-01-27
13263,82,76,1,2024-04-20 22:40:46,2023-01-28
13264,41,76,3,2024-04-20 22:40:46,2023-01-31
13265,29,76,1,2024-04-20 22:40:46,2023-02-02
13266,3,76,1,2024-04-20 22:40:46,2023-02-03
13267,18,76,1,2024-04-20 22:40:46,2023-02-04
13268,87,76,1,2024-04-20 22:40:46,2023-02-06
13269,64,76,1,2024-04-20 22:40:46,2023-02-08
13270,24,76,1,2024-04-20 22:40:46,2023-02-10
13271,59,76,1,2024-04-20 22:40:46,2023-02-11
13272,69,76,1,2024-04-20 22:40:46,2023-02-13
13273,67,76,1,2024-04-20 22:40:46,2023-02-14
13274,96,76,1,2024-04-20 22:40:46,2023-02-16
13275,18,76,1,2024-04-20 22:40:46,2023-02-17
13276,19,76,1,2024-04-20 22:40:46,2023-02-18
13277,55,76,1,2024-04-20 22:40:46,2023-02-20
13278,83,76,1,2024-04-20 22:40:46,2023-02-22
13279,34,76,1,2024-04-20 22:40:46,2023-02-24
13280,77,76,1,2024-04-20 22:40:46,2023-02-25
13281,31,76,1,2024-04-20 22:40:46,2023-02-28
13282,92,76,1,2024-04-20 22:40:46,2023-03-01
13283,24,76,1,2024-04-20 22:40:46,2023-03-03
13284,84,76,1,2024-04-20 22:40:46,2023-03-04
13285,48,76,3,2024-04-20 22:40:46,2023-03-09
13286,39,76,1,2024-04-20 22:40:46,2023-03-10
13287,83,76,1,2024-04-20 22:40:46,2023-03-11
13288,70,76,1,2024-04-20 22:40:46,2023-03-15
13289,84,76,1,2024-04-20 22:40:46,2023-03-17
13290,16,76,1,2024-04-20 22:40:46,2023-03-18
13291,73,76,1,2024-04-20 22:40:46,2023-03-22
13292,66,76,1,2024-04-20 22:40:46,2023-03-23
13293,18,76,1,2024-04-20 22:40:46,2023-03-24
13294,22,76,1,2024-04-20 22:40:46,2023-03-25
13295,36,76,1,2024-04-20 22:40:46,2023-03-28
13296,12,76,1,2024-04-20 22:40:46,2023-03-31
13297,18,76,1,2024-04-20 22:40:46,2023-04-01
13298,89,76,1,2024-04-20 22:40:46,2023-04-07
13299,83,76,1,2024-04-20 22:40:46,2023-04-08
13300,83,76,1,2024-04-20 22:40:46,2023-04-09
13301,17,76,1,2024-04-20 22:40:46,2023-04-12
13302,16,76,1,2024-04-20 22:40:46,2023-04-14
13303,99,76,1,2024-04-20 22:40:46,2023-04-15
13304,84,76,1,2024-04-20 22:40:46,2023-04-19
13305,92,76,1,2024-04-20 22:40:46,2023-04-20
13306,57,76,1,2024-04-20 22:40:46,2023-04-21
13307,55,76,1,2024-04-20 22:40:46,2023-04-22
13308,18,76,1,2024-04-20 22:40:46,2023-04-25
13309,48,76,1,2024-04-20 22:40:46,2023-04-27
13310,82,76,1,2024-04-20 22:40:46,2023-04-28
13311,28,76,1,2024-04-20 22:40:46,2023-04-29
13312,19,76,1,2024-04-20 22:40:46,2023-04-30
13313,45,76,1,2024-04-20 22:40:46,2023-05-03
13314,21,76,1,2024-04-20 22:40:46,2023-05-04
13315,47,76,1,2024-04-20 22:40:46,2023-05-05
13316,35,76,1,2024-04-20 22:40:46,2023-05-06
13317,31,76,1,2024-04-20 22:40:46,2023-05-09
13318,36,76,1,2024-04-20 22:40:46,2023-05-10
13319,51,76,1,2024-04-20 22:40:46,2023-05-11
13320,76,76,1,2024-04-20 22:40:46,2023-05-12
13321,59,76,1,2024-04-20 22:40:46,2023-05-13
13322,5,76,1,2024-04-20 22:40:46,2023-05-15
13323,25,76,1,2024-04-20 22:40:46,2023-05-19
13324,6,76,1,2024-04-20 22:40:46,2023-05-20
13325,10,76,1,2024-04-20 22:40:46,2023-05-22
13326,2,76,1,2024-04-20 22:40:46,2023-05-23
13327,39,76,1,2024-04-20 22:40:46,2023-05-25
13328,5,76,1,2024-04-20 22:40:46,2023-05-26
13329,27,76,1,2024-04-20 22:40:47,2023-05-27
13330,63,76,1,2024-04-20 22:40:47,2023-05-31
13331,11,76,1,2024-04-20 22:40:47,2023-06-01
13332,49,76,1,2024-04-20 22:40:47,2023-06-02
13333,96,76,1,2024-04-20 22:40:47,2023-06-03
13334,9,76,1,2024-04-20 22:40:47,2023-06-05
13335,13,76,1,2024-04-20 22:40:47,2023-06-06
13336,89,76,1,2024-04-20 22:40:47,2023-06-09
13337,33,76,3,2024-04-20 22:40:47,2023-06-10
13338,8,76,1,2024-04-20 22:40:47,2023-06-11
13339,89,76,1,2024-04-20 22:40:47,2023-06-13
13340,13,76,1,2024-04-20 22:40:47,2023-06-14
13341,78,76,1,2024-04-20 22:40:47,2023-06-16
13342,69,76,1,2024-04-20 22:40:47,2023-06-17
13343,51,76,1,2024-04-20 22:40:47,2023-06-19
13344,91,76,1,2024-04-20 22:40:47,2023-06-22
13345,67,76,1,2024-04-20 22:40:47,2023-06-23
13346,9,76,1,2024-04-20 22:40:47,2023-06-24
13347,25,76,1,2024-04-20 22:40:47,2023-06-28
13348,82,76,1,2024-04-20 22:40:47,2023-06-29
13349,58,76,1,2024-04-20 22:40:47,2023-06-30
13350,91,76,1,2024-04-20 22:40:47,2023-07-01
13351,94,76,1,2024-04-20 22:40:47,2023-07-04
13352,39,76,3,2024-04-20 22:40:47,2023-07-07
13353,83,76,1,2024-04-20 22:40:47,2023-07-08
13354,28,76,1,2024-04-20 22:40:47,2023-07-10
13355,74,76,1,2024-04-20 22:40:47,2023-07-11
13356,61,76,1,2024-04-20 22:40:47,2023-07-12
13357,87,76,1,2024-04-20 22:40:47,2023-07-13
13358,66,76,1,2024-04-20 22:40:47,2023-07-14
13359,91,76,1,2024-04-20 22:40:47,2023-07-15
13360,26,76,1,2024-04-20 22:40:47,2023-07-20
13361,47,76,1,2024-04-20 22:40:47,2023-07-21
13362,15,76,1,2024-04-20 22:40:47,2023-07-22
13363,1,76,1,2024-04-20 22:40:47,2023-07-24
13364,33,76,1,2024-04-20 22:40:47,2023-07-25
13365,83,76,1,2024-04-20 22:40:47,2023-07-26
13366,67,76,3,2024-04-20 22:40:47,2023-07-28
13367,90,76,1,2024-04-20 22:40:47,2023-07-29
13368,4,76,1,2024-04-20 22:40:47,2023-07-31
13369,24,76,1,2024-04-20 22:40:47,2023-08-04
13370,65,76,1,2024-04-20 22:40:47,2023-08-05
13371,7,76,1,2024-04-20 22:40:47,2023-08-06
13372,59,76,1,2024-04-20 22:40:47,2023-08-09
13373,1,76,1,2024-04-20 22:40:47,2023-08-11
13374,92,76,1,2024-04-20 22:40:47,2023-08-12
13375,29,76,3,2024-04-20 22:40:47,2023-08-14
13376,51,76,1,2024-04-20 22:40:47,2023-08-15
13377,66,76,3,2024-04-20 22:40:47,2023-08-17
13378,94,76,1,2024-04-20 22:40:47,2023-08-18
13379,99,76,1,2024-04-20 22:40:47,2023-08-19
13380,29,76,3,2024-04-20 22:40:47,2023-08-24
13381,97,76,1,2024-04-20 22:40:47,2023-08-25
13382,6,76,3,2024-04-20 22:40:47,2023-08-26
13383,83,76,1,2024-04-20 22:40:47,2023-08-28
13384,75,76,1,2024-04-20 22:40:47,2023-08-30
13385,63,76,1,2024-04-20 22:40:47,2023-08-31
13386,85,76,1,2024-04-20 22:40:47,2023-09-01
13387,77,76,1,2024-04-20 22:40:47,2023-09-02
13388,1,76,1,2024-04-20 22:40:47,2023-09-05
13389,9,76,1,2024-04-20 22:40:47,2023-09-06
13390,34,76,1,2024-04-20 22:40:47,2023-09-08
13391,1,76,1,2024-04-20 22:40:47,2023-09-09
13392,3,76,1,2024-04-20 22:40:47,2023-09-12
13393,32,76,1,2024-04-20 22:40:47,2023-09-14
13394,85,76,1,2024-04-20 22:40:47,2023-09-15
13395,87,76,1,2024-04-20 22:40:47,2023-09-16
13396,23,76,3,2024-04-20 22:40:47,2023-09-20
13397,23,76,1,2024-04-20 22:40:47,2023-09-21
13398,17,76,1,2024-04-20 22:40:47,2023-09-22
13399,42,76,1,2024-04-20 22:40:47,2023-09-23
13400,64,76,1,2024-04-20 22:40:47,2023-09-25
13401,52,76,1,2024-04-20 22:40:47,2023-09-26
13402,40,76,1,2024-04-20 22:40:47,2023-09-27
13403,91,76,3,2024-04-20 22:40:47,2023-09-28
13404,28,76,1,2024-04-20 22:40:47,2023-09-29
13405,87,76,1,2024-04-20 22:40:47,2023-09-30
13406,42,76,1,2024-04-20 22:40:47,2023-10-01
13407,87,76,1,2024-04-20 22:40:47,2023-10-02
13408,95,76,1,2024-04-20 22:40:47,2023-10-04
13409,1,76,1,2024-04-20 22:40:47,2023-10-05
13410,77,76,1,2024-04-20 22:40:47,2023-10-06
13411,72,76,1,2024-04-20 22:40:47,2023-10-07
13412,94,76,1,2024-04-20 22:40:47,2023-10-09
13413,95,76,1,2024-04-20 22:40:47,2023-10-10
13414,90,76,1,2024-04-20 22:40:47,2023-10-12
13415,18,76,1,2024-04-20 22:40:47,2023-10-13
13416,4,76,1,2024-04-20 22:40:47,2023-10-14
13417,27,76,1,2024-04-20 22:40:47,2023-10-20
13418,83,76,3,2024-04-20 22:40:47,2023-10-21
13419,73,76,1,2024-04-20 22:40:47,2023-10-23
13420,39,76,1,2024-04-20 22:40:47,2023-10-24
13421,27,76,1,2024-04-20 22:40:47,2023-10-25
13422,38,76,1,2024-04-20 22:40:47,2023-10-26
13423,10,76,1,2024-04-20 22:40:47,2023-10-27
13424,80,76,1,2024-04-20 22:40:47,2023-10-28
13425,24,76,1,2024-04-20 22:40:47,2023-10-30
13426,88,76,1,2024-04-20 22:40:47,2023-10-31
13427,83,76,1,2024-04-20 22:40:47,2023-11-01
13428,53,76,1,2024-04-20 22:40:47,2023-11-02
13429,26,76,1,2024-04-20 22:40:47,2023-11-03
13430,15,76,1,2024-04-20 22:40:47,2023-11-04
13431,57,76,1,2024-04-20 22:40:47,2023-11-08
13432,12,76,1,2024-04-20 22:40:47,2023-11-09
13433,51,76,1,2024-04-20 22:40:47,2023-11-10
13434,33,76,1,2024-04-20 22:40:47,2023-11-11
13435,18,76,1,2024-04-20 22:40:47,2023-11-13
13436,34,76,1,2024-04-20 22:40:47,2023-11-15
13437,64,76,1,2024-04-20 22:40:47,2023-11-16
13438,68,76,1,2024-04-20 22:40:47,2023-11-17
13439,39,76,1,2024-04-20 22:40:47,2023-11-18
13440,41,76,3,2024-04-20 22:40:47,2023-11-22
13441,33,76,1,2024-04-20 22:40:47,2023-11-23
13442,74,76,1,2024-04-20 22:40:48,2023-11-24
13443,79,76,1,2024-04-20 22:40:48,2023-11-25
13444,31,76,3,2024-04-20 22:40:48,2023-11-28
13445,69,76,1,2024-04-20 22:40:48,2023-11-30
13446,14,76,1,2024-04-20 22:40:48,2023-12-01
13447,21,76,1,2024-04-20 22:40:48,2023-12-02
13448,34,76,1,2024-04-20 22:40:48,2023-12-05
13449,74,76,1,2024-04-20 22:40:48,2023-12-06
13450,72,76,1,2024-04-20 22:40:48,2023-12-08
13451,41,76,1,2024-04-20 22:40:48,2023-12-09
13452,42,76,1,2024-04-20 22:40:48,2023-12-11
13453,27,76,1,2024-04-20 22:40:48,2023-12-13
13454,49,76,1,2024-04-20 22:40:48,2023-12-14
13455,15,76,1,2024-04-20 22:40:48,2023-12-15
13456,14,76,1,2024-04-20 22:40:48,2023-12-16
13457,55,76,1,2024-04-20 22:40:48,2023-12-18
13458,7,76,1,2024-04-20 22:40:48,2023-12-19
13459,38,76,1,2024-04-20 22:40:48,2023-12-20
13460,9,76,1,2024-04-20 22:40:48,2023-12-22
13461,49,76,1,2024-04-20 22:40:48,2023-12-23
13462,35,76,1,2024-04-20 22:40:48,2023-12-25
13463,34,76,1,2024-04-20 22:40:48,2023-12-28
